,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
1102,2023-02-12 14:22:48.704514,"(-0.75, 7.800000190734863, 19.601999282836914)","(-15.90000057220459, 26.55000114440918, 36.54199981689453)","(12.750000953674316, -2.1000001430511475, 22.02199935913086)","(-7.950000286102295, 4.950000286102295, 16.45599937438965)","(-10.5, 27.900001525878906, 16.45599937438965)","(22.350000381469727, 24.0, 49.125999450683594)","(17.850000381469727, 45.0, 49.36800003051758)","(33.150001525878906, 80.4000015258789, 69.93799591064453)","(-1.0500000715255737, 42.45000076293945, 24.926000595092773)","(-12.450000762939453, 39.150001525878906, 12.100000381469727)","(21.75, 18.900001525878906, 46.947998046875)","(-7.950000286102295, 10.800000190734863, 21.053998947143555)"
1103,2023-02-12 14:22:48.749597,"(-0.15000000596046448, 8.40000057220459, 18.149999618530273)","(-14.250000953674316, 24.0, 40.172000885009766)","(13.350000381469727, -1.2000000476837158, 21.780000686645508)","(-6.150000095367432, 3.450000047683716, 16.940000534057617)","(-8.700000762939453, 29.100000381469727, 16.214000701904297)","(24.150001525878906, 23.100000381469727, 49.125999450683594)","(18.150001525878906, 44.400001525878906, 48.15800094604492)","(33.75, 79.35000610351562, 71.63199615478516)","(-1.0500000715255737, 42.45000076293945, 20.56999969482422)","(-12.600000381469727, 39.30000305175781, 11.131999969482422)","(23.55000114440918, 18.600000381469727, 46.70600128173828)","(-6.450000286102295, 11.25, 19.118000030517578)"
1104,2023-02-12 14:22:48.751434,"(0.75, 7.350000381469727, 20.327999114990234)","(-15.600000381469727, 25.350000381469727, 37.75199890136719)","(15.750000953674316, -0.30000001192092896, 21.053998947143555)","(-4.650000095367432, 3.450000047683716, 15.003999710083008)","(-9.300000190734863, 26.700000762939453, 16.45599937438965)","(24.150001525878906, 22.350000381469727, 48.400001525878906)","(18.600000381469727, 45.60000228881836, 47.189998626708984)","(33.150001525878906, 79.6500015258789, 70.18000030517578)","(0.15000000596046448, 40.20000076293945, 20.812000274658203)","(-12.0, 39.45000076293945, 11.616000175476074)","(24.900001525878906, 18.75, 45.25400161743164)","(-6.750000476837158, 10.800000190734863, 20.56999969482422)"
1105,2023-02-12 14:22:48.794782,"(0.45000001788139343, 8.25, 17.90799903869629)","(-13.350000381469727, 23.400001525878906, 37.5099983215332)","(13.65000057220459, -0.75, 21.538000106811523)","(-6.0, 4.5, 15.246000289916992)","(-6.450000286102295, 26.100000381469727, 16.45599937438965)","(25.650001525878906, 22.350000381469727, 49.36800003051758)","(19.200000762939453, 44.55000305175781, 46.70600128173828)","(34.80000305175781, 81.0, 68.48600006103516)","(0.6000000238418579, 39.60000228881836, 23.4739990234375)","(-11.550000190734863, 37.95000076293945, 10.64799976348877)","(25.350000381469727, 18.75, 44.04399871826172)","(-6.600000381469727, 11.25, 18.149999618530273)"
1106,2023-02-12 14:22:48.796188,"(0.0, 8.550000190734863, 18.149999618530273)","(-14.100000381469727, 21.75, 40.172000885009766)","(15.90000057220459, 0.9000000357627869, 21.053998947143555)","(-3.0, 4.950000286102295, 15.003999710083008)","(-5.850000381469727, 26.100000381469727, 15.972000122070312)","(24.900001525878906, 23.100000381469727, 49.36800003051758)","(20.100000381469727, 44.400001525878906, 46.4640007019043)","(36.30000305175781, 82.6500015258789, 68.24400329589844)","(-0.75, 40.95000076293945, 19.8439998626709)","(-10.200000762939453, 39.60000228881836, 9.680000305175781)","(25.650001525878906, 19.05000114440918, 44.77000045776367)","(-5.550000190734863, 10.200000762939453, 18.392000198364258)"
1107,2023-02-12 14:22:48.839645,"(1.2000000476837158, 9.450000762939453, 18.875999450683594)","(-12.450000762939453, 23.700000762939453, 39.20399856567383)","(18.0, 0.15000000596046448, 22.02199935913086)","(-2.4000000953674316, 6.150000095367432, 15.729999542236328)","(-6.150000095367432, 27.150001525878906, 17.90799903869629)","(26.250001907348633, 23.25, 50.093997955322266)","(21.30000114440918, 43.650001525878906, 45.97999954223633)","(38.400001525878906, 81.30000305175781, 70.18000030517578)","(2.1000001430511475, 41.400001525878906, 22.02199935913086)","(-9.450000762939453, 39.150001525878906, 8.953999519348145)","(27.000001907348633, 18.900001525878906, 42.10799789428711)","(-4.650000095367432, 9.75, 17.423999786376953)"
1108,2023-02-12 14:22:48.841213,"(2.700000047683716, 9.90000057220459, 18.149999618530273)","(-13.200000762939453, 23.25, 37.99399948120117)","(16.950000762939453, 0.9000000357627869, 19.8439998626709)","(-2.25, 4.950000286102295, 14.519999504089355)","(-4.950000286102295, 27.450000762939453, 13.793999671936035)","(26.850000381469727, 22.80000114440918, 48.400001525878906)","(22.350000381469727, 43.650001525878906, 45.737998962402344)","(37.5, 78.60000610351562, 69.21199798583984)","(4.350000381469727, 40.5, 20.327999114990234)","(-9.15000057220459, 39.60000228881836, 9.680000305175781)","(27.600000381469727, 18.600000381469727, 43.560001373291016)","(-4.200000286102295, 11.25, 17.666000366210938)"
1109,2023-02-12 14:22:48.885269,"(3.3000001907348633, 8.25, 18.634000778198242)","(-12.450000762939453, 24.600000381469727, 33.880001068115234)","(17.55000114440918, 0.6000000238418579, 18.149999618530273)","(-0.75, 3.450000047683716, 15.729999542236328)","(-5.100000381469727, 25.350000381469727, 15.003999710083008)","(28.05000114440918, 23.25, 49.125999450683594)","(22.80000114440918, 44.400001525878906, 44.52799987792969)","(37.5, 79.95000457763672, 67.76000213623047)","(3.750000238418579, 40.20000076293945, 16.697999954223633)","(-7.350000381469727, 39.45000076293945, 8.953999519348145)","(27.600000381469727, 18.600000381469727, 42.83399963378906)","(-3.3000001907348633, 10.350000381469727, 16.45599937438965)"
1110,2023-02-12 14:22:48.930101,"(1.5, 8.550000190734863, 17.18199920654297)","(-11.40000057220459, 24.30000114440918, 35.332000732421875)","(20.55000114440918, -1.5, 18.875999450683594)","(-1.0500000715255737, 1.350000023841858, 15.246000289916992)","(-4.200000286102295, 25.650001525878906, 11.857999801635742)","(28.05000114440918, 23.55000114440918, 47.67399978637695)","(21.75, 44.10000228881836, 45.012001037597656)","(37.650001525878906, 78.1500015258789, 68.48600006103516)","(3.1500000953674316, 39.75, 19.360000610351562)","(-7.650000095367432, 38.400001525878906, 8.953999519348145)","(27.150001525878906, 19.350000381469727, 41.624000549316406)","(-2.700000047683716, 10.65000057220459, 14.76200008392334)"
1111,2023-02-12 14:22:48.931230,"(2.4000000953674316, 7.950000286102295, 17.423999786376953)","(-10.800000190734863, 24.750001907348633, 37.5099983215332)","(17.850000381469727, -1.9500000476837158, 19.601999282836914)","(-0.15000000596046448, 2.8500001430511475, 15.246000289916992)","(-4.650000095367432, 27.000001907348633, 14.03600025177002)","(27.750001907348633, 23.100000381469727, 47.43199920654297)","(22.5, 44.400001525878906, 45.25400161743164)","(38.70000076293945, 78.0, 67.2760009765625)","(4.950000286102295, 39.75, 18.149999618530273)","(-6.750000476837158, 38.70000076293945, 8.953999519348145)","(28.950000762939453, 19.05000114440918, 39.6879997253418)","(-0.75, 9.75, 16.214000701904297)"
1112,2023-02-12 14:22:48.974330,"(2.4000000953674316, 9.15000057220459, 15.972000122070312)","(-11.40000057220459, 23.850000381469727, 33.15399932861328)","(20.400001525878906, -3.0, 17.423999786376953)","(-0.45000001788139343, 2.5500001907348633, 13.793999671936035)","(-2.5500001907348633, 25.500001907348633, 14.519999504089355)","(28.650001525878906, 21.900001525878906, 47.67399978637695)","(22.650001525878906, 43.650001525878906, 44.2859992980957)","(39.0, 80.70000457763672, 66.30799865722656)","(3.9000000953674316, 40.80000305175781, 17.423999786376953)","(-6.150000095367432, 38.55000305175781, 8.711999893188477)","(31.200000762939453, 18.0, 41.86600112915039)","(-1.2000000476837158, 9.300000190734863, 12.100000381469727)"
1113,2023-02-12 14:22:48.976029,"(3.750000238418579, 7.950000286102295, 15.972000122070312)","(-7.800000190734863, 24.30000114440918, 35.332000732421875)","(20.850000381469727, -3.750000238418579, 16.697999954223633)","(-0.9000000357627869, 1.9500000476837158, 13.552000045776367)","(-1.8000000715255737, 27.30000114440918, 14.03600025177002)","(28.650001525878906, 22.200000762939453, 46.70600128173828)","(22.5, 44.55000305175781, 44.2859992980957)","(39.60000228881836, 79.20000457763672, 64.85600280761719)","(6.0, 38.400001525878906, 15.246000289916992)","(-5.550000190734863, 37.80000305175781, 8.470000267028809)","(29.400001525878906, 17.100000381469727, 38.961997985839844)","(-0.45000001788139343, 10.050000190734863, 16.214000701904297)"
1114,2023-02-12 14:22:49.021093,"(3.6000001430511475, 8.40000057220459, 15.729999542236328)","(-9.300000190734863, 24.750001907348633, 33.15399932861328)","(22.5, -3.6000001430511475, 15.003999710083008)","(1.9500000476837158, 1.6500000953674316, 12.342000007629395)","(-2.25, 24.600000381469727, 11.616000175476074)","(29.100000381469727, 21.75, 46.22200012207031)","(23.850000381469727, 44.10000228881836, 42.59199905395508)","(39.75, 80.10000610351562, 66.55000305175781)","(7.050000190734863, 38.70000076293945, 18.634000778198242)","(-4.200000286102295, 38.55000305175781, 8.470000267028809)","(31.650001525878906, 16.200000762939453, 40.65599822998047)","(-0.30000001192092896, 9.75, 12.342000007629395)"
1115,2023-02-12 14:22:49.022777,"(3.9000000953674316, 6.450000286102295, 16.45599937438965)","(-7.800000190734863, 24.600000381469727, 33.395999908447266)","(19.950000762939453, -2.700000047683716, 15.246000289916992)","(1.8000000715255737, 3.0, 12.100000381469727)","(0.15000000596046448, 25.05000114440918, 11.616000175476074)","(29.850000381469727, 21.75, 46.70600128173828)","(23.55000114440918, 44.25, 42.349998474121094)","(39.30000305175781, 80.55000305175781, 63.1619987487793)","(5.550000190734863, 39.75, 15.246000289916992)","(-6.150000095367432, 38.85000228881836, 8.470000267028809)","(29.100000381469727, 17.25, 39.6879997253418)","(0.45000001788139343, 10.050000190734863, 14.03600025177002)"
1116,2023-02-12 14:22:49.064663,"(4.5, 8.40000057220459, 16.214000701904297)","(-9.0, 22.650001525878906, 33.15399932861328)","(23.25, -0.45000001788139343, 13.793999671936035)","(3.450000047683716, 1.6500000953674316, 11.616000175476074)","(-0.45000001788139343, 23.400001525878906, 11.857999801635742)","(29.400001525878906, 22.950000762939453, 47.189998626708984)","(24.30000114440918, 45.75, 42.349998474121094)","(39.60000228881836, 81.1500015258789, 65.0979995727539)","(5.25, 40.5, 15.246000289916992)","(-3.750000238418579, 38.70000076293945, 6.533999919891357)","(30.450000762939453, 18.75, 38.720001220703125)","(0.45000001788139343, 9.90000057220459, 13.067999839782715)"
1117,2023-02-12 14:22:49.109711,"(3.6000001430511475, 9.300000190734863, 14.519999504089355)","(-7.500000476837158, 24.450000762939453, 33.880001068115234)","(22.5, -3.3000001907348633, 16.214000701904297)","(1.0500000715255737, 1.6500000953674316, 9.92199993133545)","(-0.6000000238418579, 25.650001525878906, 11.616000175476074)","(31.200000762939453, 21.450000762939453, 46.4640007019043)","(24.30000114440918, 45.30000305175781, 39.6879997253418)","(40.20000076293945, 81.9000015258789, 63.645999908447266)","(6.750000476837158, 40.95000076293945, 13.793999671936035)","(-5.25, 39.75, 7.259999752044678)","(30.750001907348633, 18.30000114440918, 36.54199981689453)","(2.1000001430511475, 9.90000057220459, 12.342000007629395)"
1118,2023-02-12 14:22:49.111099,"(4.5, 8.850000381469727, 16.45599937438965)","(-9.300000190734863, 26.55000114440918, 35.81599807739258)","(21.900001525878906, -2.25, 16.45599937438965)","(3.3000001907348633, 2.5500001907348633, 12.342000007629395)","(1.9500000476837158, 25.200000762939453, 10.64799976348877)","(32.25, 21.0, 44.77000045776367)","(26.400001525878906, 46.20000076293945, 38.961997985839844)","(39.0, 82.5, 62.91999816894531)","(8.850000381469727, 41.85000228881836, 15.003999710083008)","(-3.450000047683716, 40.05000305175781, 7.01800012588501)","(32.10000228881836, 19.350000381469727, 36.29999923706055)","(2.5500001907348633, 10.800000190734863, 10.890000343322754)"
1119,2023-02-12 14:22:49.154994,"(3.6000001430511475, 7.800000190734863, 15.246000289916992)","(-9.450000762939453, 26.700000762939453, 30.25)","(21.600000381469727, 0.45000001788139343, 12.826000213623047)","(2.5500001907348633, 3.450000047683716, 12.342000007629395)","(2.5500001907348633, 25.200000762939453, 10.163999557495117)","(32.10000228881836, 23.850000381469727, 44.2859992980957)","(26.850000381469727, 47.400001525878906, 40.172000885009766)","(42.45000076293945, 84.1500015258789, 62.194000244140625)","(8.40000057220459, 42.900001525878906, 12.100000381469727)","(-3.0, 40.95000076293945, 6.291999816894531)","(32.10000228881836, 17.850000381469727, 37.75199890136719)","(3.1500000953674316, 10.950000762939453, 11.37399959564209)"
1120,2023-02-12 14:22:49.156902,"(5.100000381469727, 10.65000057220459, 15.972000122070312)","(-7.650000095367432, 28.350000381469727, 31.944000244140625)","(23.100000381469727, 1.350000023841858, 11.857999801635742)","(1.2000000476837158, 3.1500000953674316, 11.131999969482422)","(0.75, 25.950000762939453, 8.227999687194824)","(31.80000114440918, 23.850000381469727, 43.31800079345703)","(27.600000381469727, 47.85000228881836, 39.93000030517578)","(42.75, 84.0, 61.22599792480469)","(10.350000381469727, 42.900001525878906, 14.03600025177002)","(-1.0500000715255737, 40.05000305175781, 5.565999984741211)","(34.05000305175781, 19.05000114440918, 36.54199981689453)","(4.350000381469727, 11.550000190734863, 10.163999557495117)"
1121,2023-02-12 14:22:49.200071,"(4.800000190734863, 10.5, 15.972000122070312)","(-7.800000190734863, 29.100000381469727, 31.944000244140625)","(21.900001525878906, 1.2000000476837158, 14.03600025177002)","(2.8500001430511475, 5.550000190734863, 10.163999557495117)","(0.6000000238418579, 25.80000114440918, 8.227999687194824)","(32.10000228881836, 24.900001525878906, 43.31800079345703)","(28.650001525878906, 47.55000305175781, 38.720001220703125)","(42.150001525878906, 84.75, 61.46799850463867)","(9.450000762939453, 41.55000305175781, 12.342000007629395)","(-0.45000001788139343, 42.0, 5.808000087738037)","(34.05000305175781, 19.5, 38.961997985839844)","(6.0, 11.700000762939453, 6.533999919891357)"
1122,2023-02-12 14:22:49.201292,"(4.050000190734863, 10.5, 15.246000289916992)","(-7.050000190734863, 29.400001525878906, 29.766000747680664)","(23.850000381469727, 2.5500001907348633, 11.131999969482422)","(3.6000001430511475, 6.150000095367432, 10.163999557495117)","(2.1000001430511475, 28.80000114440918, 7.74399995803833)","(32.25, 24.750001907348633, 43.07600021362305)","(30.000001907348633, 47.25, 38.720001220703125)","(43.95000076293945, 84.0, 61.709999084472656)","(11.850000381469727, 41.85000228881836, 12.100000381469727)","(0.30000001192092896, 41.400001525878906, 5.081999778747559)","(34.35000228881836, 21.30000114440918, 37.5099983215332)","(6.0, 11.850000381469727, 8.953999519348145)"
1123,2023-02-12 14:22:49.290553,"(6.150000095367432, 11.550000190734863, 12.342000007629395)","(-6.750000476837158, 31.950000762939453, 29.52400016784668)","(22.950000762939453, 4.350000381469727, 12.342000007629395)","(3.1500000953674316, 6.450000286102295, 7.501999855041504)","(1.9500000476837158, 26.250001907348633, 9.92199993133545)","(32.25, 25.200000762939453, 42.349998474121094)","(28.950000762939453, 47.70000076293945, 37.0260009765625)","(45.30000305175781, 84.45000457763672, 60.01599884033203)","(12.15000057220459, 45.60000228881836, 10.163999557495117)","(1.350000023841858, 41.400001525878906, 4.5980000495910645)","(36.900001525878906, 19.650001525878906, 35.09000015258789)","(7.200000286102295, 13.050000190734863, 8.711999893188477)"
1124,2023-02-12 14:22:49.292709,"(5.100000381469727, 12.450000762939453, 13.309999465942383)","(-4.350000381469727, 28.650001525878906, 29.766000747680664)","(24.150001525878906, 4.650000095367432, 12.826000213623047)","(5.25, 5.700000286102295, 8.227999687194824)","(3.3000001907348633, 28.05000114440918, 8.227999687194824)","(32.55000305175781, 25.650001525878906, 42.59199905395508)","(31.950000762939453, 47.55000305175781, 38.236000061035156)","(45.30000305175781, 83.4000015258789, 59.77399826049805)","(12.600000381469727, 43.80000305175781, 9.92199993133545)","(1.0500000715255737, 41.70000076293945, 5.081999778747559)","(35.55000305175781, 22.350000381469727, 37.75199890136719)","(8.25, 14.550000190734863, 9.437999725341797)"
1125,2023-02-12 14:22:49.294217,"(5.850000381469727, 13.350000381469727, 12.583999633789062)","(-2.8500001430511475, 32.25, 28.07200050354004)","(23.700000762939453, 5.550000190734863, 10.163999557495117)","(6.0, 7.800000190734863, 10.163999557495117)","(3.3000001907348633, 29.55000114440918, 10.64799976348877)","(33.900001525878906, 26.400001525878906, 42.349998474121094)","(31.80000114440918, 48.150001525878906, 37.99399948120117)","(47.70000076293945, 83.55000305175781, 59.290000915527344)","(14.100000381469727, 42.900001525878906, 8.470000267028809)","(3.9000000953674316, 41.70000076293945, 5.565999984741211)","(36.900001525878906, 22.650001525878906, 36.784000396728516)","(7.350000381469727, 14.550000190734863, 8.470000267028809)"
1126,2023-02-12 14:22:49.334744,"(6.300000190734863, 13.200000762939453, 13.067999839782715)","(-1.6500000953674316, 32.25, 29.281999588012695)","(29.100000381469727, 6.300000190734863, 12.342000007629395)","(6.150000095367432, 8.700000762939453, 8.470000267028809)","(4.200000286102295, 30.000001907348633, 6.533999919891357)","(33.60000228881836, 27.150001525878906, 42.59199905395508)","(31.950000762939453, 48.150001525878906, 37.75199890136719)","(48.45000076293945, 83.85000610351562, 60.742000579833984)","(15.000000953674316, 46.20000076293945, 11.37399959564209)","(3.9000000953674316, 43.5, 5.565999984741211)","(36.900001525878906, 22.350000381469727, 35.09000015258789)","(9.300000190734863, 15.15000057220459, 9.92199993133545)"
1127,2023-02-12 14:22:49.336086,"(7.050000190734863, 14.40000057220459, 11.616000175476074)","(-2.1000001430511475, 33.150001525878906, 29.03999900817871)","(28.05000114440918, 6.600000381469727, 13.793999671936035)","(7.650000095367432, 10.350000381469727, 7.986000061035156)","(5.25, 32.70000076293945, 10.890000343322754)","(34.95000076293945, 28.500001907348633, 41.624000549316406)","(33.60000228881836, 48.900001525878906, 38.47800064086914)","(47.85000228881836, 83.4000015258789, 60.742000579833984)","(15.750000953674316, 46.20000076293945, 9.92199993133545)","(4.050000190734863, 43.650001525878906, 5.081999778747559)","(39.45000076293945, 21.900001525878906, 34.36399841308594)","(9.75, 16.80000114440918, 8.711999893188477)"
1128,2023-02-12 14:22:49.379509,"(8.25, 14.100000381469727, 14.277999877929688)","(0.30000001192092896, 34.05000305175781, 30.733999252319336)","(29.250001907348633, 8.700000762939453, 11.857999801635742)","(8.700000762939453, 12.0, 5.565999984741211)","(4.950000286102295, 33.0, 12.100000381469727)","(36.0, 29.55000114440918, 43.31800079345703)","(34.650001525878906, 50.250003814697266, 38.961997985839844)","(49.95000076293945, 83.55000305175781, 61.22599792480469)","(17.850000381469727, 46.20000076293945, 11.131999969482422)","(6.0, 44.400001525878906, 5.808000087738037)","(39.0, 24.150001525878906, 36.05799865722656)","(10.65000057220459, 16.5, 8.953999519348145)"
1129,2023-02-12 14:22:49.381504,"(8.100000381469727, 13.65000057220459, 14.277999877929688)","(-0.9000000357627869, 33.900001525878906, 29.281999588012695)","(30.150001525878906, 7.950000286102295, 13.067999839782715)","(10.350000381469727, 12.600000381469727, 8.711999893188477)","(8.100000381469727, 35.400001525878906, 8.711999893188477)","(37.35000228881836, 30.600000381469727, 42.83399963378906)","(35.25, 51.30000305175781, 38.720001220703125)","(50.70000076293945, 85.5, 60.5)","(17.55000114440918, 47.70000076293945, 10.406000137329102)","(7.350000381469727, 46.35000228881836, 4.840000152587891)","(41.55000305175781, 26.100000381469727, 35.332000732421875)","(12.300000190734863, 19.350000381469727, 7.986000061035156)"
1130,2023-02-12 14:22:49.424540,"(9.75, 14.40000057220459, 14.03600025177002)","(1.8000000715255737, 34.80000305175781, 28.07200050354004)","(31.05000114440918, 10.5, 12.583999633789062)","(11.100000381469727, 13.800000190734863, 9.437999725341797)","(9.0, 33.900001525878906, 8.227999687194824)","(37.05000305175781, 31.200000762939453, 43.801998138427734)","(36.45000076293945, 53.10000228881836, 37.99399948120117)","(51.000003814697266, 86.4000015258789, 62.43600082397461)","(19.650001525878906, 50.400001525878906, 13.552000045776367)","(9.75, 47.400001525878906, 5.808000087738037)","(41.400001525878906, 26.100000381469727, 36.54199981689453)","(13.500000953674316, 18.75, 9.196000099182129)"
1131,2023-02-12 14:22:49.469657,"(9.600000381469727, 16.5, 14.519999504089355)","(3.1500000953674316, 38.10000228881836, 28.79800033569336)","(32.400001525878906, 9.450000762939453, 12.100000381469727)","(11.40000057220459, 14.850000381469727, 10.163999557495117)","(9.90000057220459, 36.0, 9.680000305175781)","(38.400001525878906, 31.500001907348633, 43.560001373291016)","(36.75, 52.650001525878906, 40.65599822998047)","(51.45000076293945, 87.30000305175781, 63.645999908447266)","(20.100000381469727, 52.80000305175781, 15.972000122070312)","(10.050000190734863, 47.55000305175781, 6.050000190734863)","(42.75, 26.55000114440918, 35.332000732421875)","(15.300000190734863, 21.600000381469727, 9.196000099182129)"
1132,2023-02-12 14:22:49.471101,"(10.950000762939453, 16.650001525878906, 15.729999542236328)","(4.800000190734863, 38.55000305175781, 28.79800033569336)","(34.05000305175781, 11.100000381469727, 11.857999801635742)","(14.250000953674316, 14.700000762939453, 9.92199993133545)","(9.300000190734863, 37.35000228881836, 9.437999725341797)","(40.35000228881836, 33.45000076293945, 45.97999954223633)","(39.0, 55.20000076293945, 40.89799880981445)","(52.80000305175781, 87.30000305175781, 62.43600082397461)","(23.55000114440918, 51.750003814697266, 13.067999839782715)","(11.850000381469727, 49.500003814697266, 6.776000022888184)","(43.35000228881836, 28.650001525878906, 38.236000061035156)","(16.200000762939453, 21.450000762939453, 11.131999969482422)"
1133,2023-02-12 14:22:49.514590,"(10.800000190734863, 15.90000057220459, 13.793999671936035)","(3.3000001907348633, 39.60000228881836, 29.281999588012695)","(34.80000305175781, 13.950000762939453, 14.519999504089355)","(14.700000762939453, 17.100000381469727, 10.163999557495117)","(11.550000190734863, 40.20000076293945, 12.342000007629395)","(40.650001525878906, 34.20000076293945, 44.2859992980957)","(38.55000305175781, 54.900001525878906, 40.172000885009766)","(55.80000305175781, 90.75, 62.43600082397461)","(25.200000762939453, 52.05000305175781, 14.76200008392334)","(12.90000057220459, 50.400001525878906, 7.501999855041504)","(44.70000076293945, 30.150001525878906, 38.720001220703125)","(19.350000381469727, 22.650001525878906, 13.067999839782715)"
1134,2023-02-12 14:22:49.516464,"(12.15000057220459, 17.55000114440918, 16.697999954223633)","(4.050000190734863, 41.55000305175781, 30.97599983215332)","(34.5, 11.850000381469727, 13.793999671936035)","(14.40000057220459, 17.25, 10.406000137329102)","(13.200000762939453, 40.80000305175781, 11.37399959564209)","(41.400001525878906, 33.75, 45.49599838256836)","(39.45000076293945, 55.20000076293945, 42.10799789428711)","(55.650001525878906, 88.95000457763672, 64.85600280761719)","(25.05000114440918, 54.900001525878906, 13.793999671936035)","(13.350000381469727, 51.45000076293945, 7.501999855041504)","(45.30000305175781, 30.450000762939453, 38.720001220703125)","(19.350000381469727, 24.0, 12.100000381469727)"
1135,2023-02-12 14:22:49.559394,"(10.5, 17.850000381469727, 14.03600025177002)","(6.0, 42.30000305175781, 33.15399932861328)","(34.35000228881836, 14.550000190734863, 14.03600025177002)","(15.300000190734863, 18.150001525878906, 12.826000213623047)","(13.65000057220459, 39.900001525878906, 11.616000175476074)","(42.900001525878906, 35.85000228881836, 46.22200012207031)","(39.75, 56.400001525878906, 42.349998474121094)","(56.250003814697266, 91.35000610351562, 65.33999633789062)","(26.55000114440918, 54.750003814697266, 15.729999542236328)","(14.850000381469727, 52.35000228881836, 7.501999855041504)","(45.60000228881836, 31.05000114440918, 41.13999938964844)","(20.100000381469727, 25.350000381469727, 15.972000122070312)"
1136,2023-02-12 14:22:49.560956,"(12.15000057220459, 18.0, 17.90799903869629)","(4.800000190734863, 42.75, 36.29999923706055)","(35.55000305175781, 16.650001525878906, 17.423999786376953)","(15.000000953674316, 19.350000381469727, 12.342000007629395)","(11.850000381469727, 42.30000305175781, 14.03600025177002)","(42.60000228881836, 35.85000228881836, 46.70600128173828)","(42.150001525878906, 58.650001525878906, 43.801998138427734)","(57.150001525878906, 90.9000015258789, 64.37200164794922)","(26.100000381469727, 57.000003814697266, 17.666000366210938)","(15.15000057220459, 54.45000076293945, 8.470000267028809)","(47.55000305175781, 32.10000228881836, 38.961997985839844)","(19.650001525878906, 26.700000762939453, 14.277999877929688)"
1137,2023-02-12 14:22:49.604539,"(12.450000762939453, 18.900001525878906, 16.940000534057617)","(6.300000190734863, 45.150001525878906, 36.05799865722656)","(36.0, 16.650001525878906, 16.940000534057617)","(16.350000381469727, 18.600000381469727, 11.37399959564209)","(13.800000190734863, 45.150001525878906, 14.76200008392334)","(43.35000228881836, 38.25, 46.947998046875)","(42.900001525878906, 60.30000305175781, 46.22200012207031)","(57.45000076293945, 91.05000305175781, 66.79199981689453)","(27.150001525878906, 60.000003814697266, 17.90799903869629)","(15.450000762939453, 55.95000076293945, 8.470000267028809)","(48.60000228881836, 35.25, 40.41400146484375)","(18.900001525878906, 28.350000381469727, 16.940000534057617)"
1138,2023-02-12 14:22:49.649679,"(13.200000762939453, 19.350000381469727, 16.940000534057617)","(8.25, 46.5, 37.0260009765625)","(37.650001525878906, 19.350000381469727, 20.56999969482422)","(15.90000057220459, 22.05000114440918, 16.45599937438965)","(15.000000953674316, 43.650001525878906, 11.857999801635742)","(42.900001525878906, 37.80000305175781, 46.4640007019043)","(42.45000076293945, 60.45000076293945, 47.67399978637695)","(57.45000076293945, 94.95000457763672, 68.97000122070312)","(27.450000762939453, 59.250003814697266, 17.423999786376953)","(14.850000381469727, 57.30000305175781, 9.92199993133545)","(51.000003814697266, 32.400001525878906, 44.77000045776367)","(20.700000762939453, 29.250001907348633, 16.697999954223633)"
1139,2023-02-12 14:22:49.651686,"(12.15000057220459, 20.850000381469727, 19.601999282836914)","(6.750000476837158, 47.55000305175781, 36.784000396728516)","(37.05000305175781, 19.05000114440918, 20.327999114990234)","(18.150001525878906, 24.750001907348633, 15.246000289916992)","(15.15000057220459, 45.60000228881836, 18.392000198364258)","(42.30000305175781, 38.55000305175781, 50.33599853515625)","(42.0, 62.55000305175781, 48.641998291015625)","(57.30000305175781, 94.80000305175781, 70.66400146484375)","(28.05000114440918, 61.35000228881836, 22.506000518798828)","(16.05000114440918, 59.10000228881836, 11.131999969482422)","(48.30000305175781, 34.650001525878906, 44.52799987792969)","(21.75, 29.850000381469727, 19.8439998626709)"
1140,2023-02-12 14:22:49.740431,"(12.90000057220459, 21.600000381469727, 20.812000274658203)","(8.25, 48.750003814697266, 38.47800064086914)","(36.30000305175781, 19.200000762939453, 20.812000274658203)","(16.350000381469727, 24.450000762939453, 18.634000778198242)","(14.100000381469727, 49.20000076293945, 16.697999954223633)","(43.35000228881836, 40.5, 51.54600143432617)","(41.70000076293945, 63.45000076293945, 50.33599853515625)","(57.45000076293945, 95.10000610351562, 72.35800170898438)","(26.55000114440918, 63.150001525878906, 23.715999603271484)","(17.100000381469727, 60.30000305175781, 11.857999801635742)","(48.0, 35.70000076293945, 49.125999450683594)","(21.75, 30.900001525878906, 19.8439998626709)"
1141,2023-02-12 14:22:49.741468,"(11.850000381469727, 21.450000762939453, 18.634000778198242)","(6.300000190734863, 51.30000305175781, 40.41400146484375)","(37.650001525878906, 23.100000381469727, 23.23200035095215)","(16.05000114440918, 27.450000762939453, 18.634000778198242)","(14.250000953674316, 48.30000305175781, 22.02199935913086)","(42.75, 41.400001525878906, 54.69200134277344)","(42.45000076293945, 64.35000610351562, 51.30400085449219)","(58.650001525878906, 95.10000610351562, 73.56800079345703)","(27.000001907348633, 63.150001525878906, 28.31399917602539)","(15.600000381469727, 60.60000228881836, 13.552000045776367)","(47.400001525878906, 37.05000305175781, 49.61000061035156)","(21.30000114440918, 34.20000076293945, 23.4739990234375)"
