,Time Stamp,Sensor 1,Sensor 2,Sensor 3,Sensor 4,Sensor 5,Sensor 6,Sensor 7,Sensor 8,Sensor 9,Sensor 10,Sensor 11,Sensor 12
1073,2023-02-12 17:10:36.244269,"(7.500000476837158, 28.200000762939453, 10.406000137329102)","(39.0, 70.35000610351562, 88.08799743652344)","(61.05000305175781, 47.10000228881836, 75.74600219726562)","(42.0, 47.400001525878906, 67.76000213623047)","(37.80000305175781, 62.70000076293945, 57.59600067138672)","(49.35000228881836, 45.0, 67.76000213623047)","(47.400001525878906, 67.20000457763672, 64.85600280761719)","(56.70000076293945, 98.10000610351562, 80.34400177001953)","(56.55000305175781, 83.55000305175781, 84.94200134277344)","(-0.45000001788139343, 51.150001525878906, 12.583999633789062)","(50.400001525878906, 40.05000305175781, 62.43600082397461)","(28.200000762939453, 38.85000228881836, 40.65599822998047)"
1074,2023-02-12 17:10:36.246182,"(8.40000057220459, 25.950000762939453, 10.890000343322754)","(33.75, 73.5, 87.84600067138672)","(58.20000076293945, 51.000003814697266, 74.77799987792969)","(37.80000305175781, 46.20000076293945, 65.8239974975586)","(37.80000305175781, 58.80000305175781, 59.04800033569336)","(50.250003814697266, 43.35000228881836, 63.40399932861328)","(42.0, 70.95000457763672, 66.06600189208984)","(54.900001525878906, 100.35000610351562, 80.58599853515625)","(53.85000228881836, 85.95000457763672, 85.4260025024414)","(-1.5, 49.80000305175781, 14.519999504089355)","(48.60000228881836, 42.30000305175781, 64.12999725341797)","(24.600000381469727, 38.55000305175781, 42.349998474121094)"
1075,2023-02-12 17:10:36.289197,"(5.550000190734863, 28.950000762939453, 11.37399959564209)","(33.150001525878906, 72.45000457763672, 85.90999603271484)","(58.35000228881836, 46.95000076293945, 73.08399963378906)","(38.400001525878906, 48.60000228881836, 69.69599914550781)","(33.60000228881836, 64.80000305175781, 61.709999084472656)","(48.750003814697266, 43.95000076293945, 65.0979995727539)","(41.10000228881836, 67.35000610351562, 60.98400115966797)","(53.400001525878906, 99.45000457763672, 80.8280029296875)","(52.35000228881836, 87.0, 86.1520004272461)","(-5.550000190734863, 50.55000305175781, 13.552000045776367)","(51.45000076293945, 41.85000228881836, 65.8239974975586)","(20.700000762939453, 40.05000305175781, 42.83399963378906)"
1076,2023-02-12 17:10:36.290618,"(2.5500001907348633, 29.100000381469727, 10.64799976348877)","(28.350000381469727, 72.1500015258789, 87.36199951171875)","(54.45000076293945, 46.35000228881836, 77.68199920654297)","(34.20000076293945, 48.60000228881836, 69.69599914550781)","(30.150001525878906, 63.000003814697266, 62.678001403808594)","(44.70000076293945, 42.30000305175781, 68.00199890136719)","(38.85000228881836, 67.80000305175781, 69.4540023803711)","(50.250003814697266, 100.20000457763672, 80.58599853515625)","(50.85000228881836, 85.80000305175781, 83.73200225830078)","(-8.850000381469727, 51.900001525878906, 14.76200008392334)","(43.80000305175781, 43.5, 69.21199798583984)","(19.350000381469727, 40.95000076293945, 45.25400161743164)"
1077,2023-02-12 17:10:36.334677,"(-1.0500000715255737, 29.100000381469727, 10.163999557495117)","(27.30000114440918, 75.0, 86.63600158691406)","(51.000003814697266, 48.150001525878906, 73.56800079345703)","(36.30000305175781, 49.650001525878906, 72.35800170898438)","(30.600000381469727, 61.35000228881836, 56.38600158691406)","(40.650001525878906, 47.85000228881836, 66.30799865722656)","(34.95000076293945, 67.6500015258789, 65.0979995727539)","(46.95000076293945, 98.55000305175781, 83.00599670410156)","(46.650001525878906, 85.6500015258789, 83.73200225830078)","(-11.550000190734863, 51.30000305175781, 12.826000213623047)","(40.95000076293945, 39.45000076293945, 60.98400115966797)","(15.90000057220459, 39.900001525878906, 43.560001373291016)"
1078,2023-02-12 17:10:36.336156,"(-5.25, 28.350000381469727, 11.131999969482422)","(26.250001907348633, 73.80000305175781, 91.95999908447266)","(48.750003814697266, 46.80000305175781, 74.29399871826172)","(32.400001525878906, 50.85000228881836, 67.51799774169922)","(27.750001907348633, 63.45000076293945, 59.77399826049805)","(36.60000228881836, 46.35000228881836, 66.06600189208984)","(29.100000381469727, 68.4000015258789, 63.40399932861328)","(45.150001525878906, 99.00000762939453, 81.31199645996094)","(43.20000076293945, 84.0, 83.48999786376953)","(-14.40000057220459, 51.60000228881836, 17.90799903869629)","(40.95000076293945, 41.25, 62.43600082397461)","(11.40000057220459, 40.05000305175781, 42.10799789428711)"
1079,2023-02-12 17:10:36.380256,"(-11.100000381469727, 26.700000762939453, 10.890000343322754)","(21.900001525878906, 70.95000457763672, 86.1520004272461)","(44.10000228881836, 48.900001525878906, 75.50399780273438)","(27.30000114440918, 47.25, 64.85600280761719)","(22.650001525878906, 61.650001525878906, 64.85600280761719)","(37.5, 45.45000076293945, 66.55000305175781)","(26.100000381469727, 67.20000457763672, 63.1619987487793)","(42.45000076293945, 97.50000762939453, 79.86000061035156)","(42.0, 85.95000457763672, 84.45800018310547)","(-19.5, 51.150001525878906, 12.583999633789062)","(40.650001525878906, 38.25, 60.98400115966797)","(7.200000286102295, 38.70000076293945, 40.89799880981445)"
1080,2023-02-12 17:10:36.381635,"(-12.450000762939453, 27.750001907348633, 10.163999557495117)","(20.400001525878906, 70.35000610351562, 87.84600067138672)","(41.85000228881836, 46.80000305175781, 76.95600128173828)","(23.700000762939453, 48.750003814697266, 69.21199798583984)","(22.80000114440918, 61.95000076293945, 57.354000091552734)","(34.5, 42.0, 66.55000305175781)","(26.100000381469727, 67.35000610351562, 58.805999755859375)","(39.60000228881836, 97.6500015258789, 80.10199737548828)","(38.400001525878906, 85.20000457763672, 85.90999603271484)","(-24.900001525878906, 49.650001525878906, 11.857999801635742)","(36.45000076293945, 42.60000228881836, 60.01599884033203)","(6.300000190734863, 36.900001525878906, 42.83399963378906)"
1081,2023-02-12 17:10:36.424764,"(-14.700000762939453, 25.350000381469727, 11.616000175476074)","(16.950000762939453, 69.1500015258789, 93.16999816894531)","(41.70000076293945, 49.80000305175781, 73.32599639892578)","(16.80000114440918, 46.20000076293945, 67.51799774169922)","(16.650001525878906, 59.70000076293945, 60.01599884033203)","(29.700000762939453, 43.95000076293945, 66.30799865722656)","(24.30000114440918, 64.5, 64.12999725341797)","(35.85000228881836, 97.6500015258789, 80.58599853515625)","(35.55000305175781, 83.4000015258789, 83.24800109863281)","(-27.000001907348633, 46.20000076293945, 13.793999671936035)","(30.450000762939453, 38.400001525878906, 60.98400115966797)","(3.0, 38.400001525878906, 41.624000549316406)"
1082,2023-02-12 17:10:36.426177,"(-17.55000114440918, 24.900001525878906, 8.711999893188477)","(12.90000057220459, 69.60000610351562, 86.39399719238281)","(39.75, 48.900001525878906, 74.77799987792969)","(20.25, 44.85000228881836, 66.79199981689453)","(16.950000762939453, 60.750003814697266, 60.01599884033203)","(26.55000114440918, 41.10000228881836, 65.58200073242188)","(20.850000381469727, 67.35000610351562, 56.14400100708008)","(32.400001525878906, 95.4000015258789, 78.89199829101562)","(34.20000076293945, 82.20000457763672, 83.48999786376953)","(-28.950000762939453, 46.05000305175781, 10.890000343322754)","(30.600000381469727, 37.80000305175781, 62.43600082397461)","(-1.5, 35.400001525878906, 39.20399856567383)"
1083,2023-02-12 17:10:36.427460,"(-21.30000114440918, 23.700000762939453, 7.501999855041504)","(11.850000381469727, 66.1500015258789, 82.03800201416016)","(39.150001525878906, 43.650001525878906, 74.53600311279297)","(18.30000114440918, 44.85000228881836, 64.61399841308594)","(16.05000114440918, 54.150001525878906, 64.37200164794922)","(26.700000762939453, 40.05000305175781, 62.43600082397461)","(18.450000762939453, 62.55000305175781, 57.8380012512207)","(31.500001907348633, 93.30000305175781, 76.95600128173828)","(32.400001525878906, 82.35000610351562, 82.52200317382812)","(-32.70000076293945, 43.5, 11.37399959564209)","(28.200000762939453, 40.20000076293945, 60.01599884033203)","(-1.350000023841858, 33.900001525878906, 38.720001220703125)"
1084,2023-02-12 17:10:36.515565,"(-22.5, 20.700000762939453, 8.470000267028809)","(11.550000190734863, 66.0, 87.12000274658203)","(36.75, 42.30000305175781, 71.38999938964844)","(16.200000762939453, 42.900001525878906, 63.40399932861328)","(11.40000057220459, 55.95000076293945, 57.59600067138672)","(27.150001525878906, 37.5, 58.321998596191406)","(18.600000381469727, 61.05000305175781, 60.742000579833984)","(30.30000114440918, 93.0, 77.92399597167969)","(29.100000381469727, 80.55000305175781, 82.03800201416016)","(-33.45000076293945, 40.80000305175781, 10.406000137329102)","(24.750001907348633, 34.650001525878906, 64.85600280761719)","(-3.6000001430511475, 33.150001525878906, 38.236000061035156)"
1085,2023-02-12 17:10:36.516712,"(-24.150001525878906, 19.5, 8.227999687194824)","(10.050000190734863, 64.80000305175781, 86.63600158691406)","(35.400001525878906, 41.25, 72.5999984741211)","(16.200000762939453, 41.55000305175781, 62.194000244140625)","(11.40000057220459, 54.750003814697266, 60.257999420166016)","(21.900001525878906, 38.70000076293945, 60.742000579833984)","(19.200000762939453, 56.10000228881836, 61.95199966430664)","(29.100000381469727, 89.70000457763672, 77.68199920654297)","(29.700000762939453, 75.60000610351562, 82.76399993896484)","(-34.95000076293945, 42.0, 9.680000305175781)","(26.400001525878906, 31.80000114440918, 60.257999420166016)","(-5.400000095367432, 30.30000114440918, 36.05799865722656)"
1086,2023-02-12 17:10:36.518169,"(-27.000001907348633, 17.100000381469727, 8.953999519348145)","(3.6000001430511475, 60.45000076293945, 83.00599670410156)","(33.45000076293945, 39.150001525878906, 71.14800262451172)","(16.200000762939453, 39.30000305175781, 61.22599792480469)","(10.65000057220459, 51.750003814697266, 57.8380012512207)","(21.150001525878906, 34.35000228881836, 64.85600280761719)","(17.55000114440918, 58.95000076293945, 62.43600082397461)","(27.750001907348633, 89.25, 74.77799987792969)","(27.900001525878906, 75.9000015258789, 82.03800201416016)","(-38.10000228881836, 36.45000076293945, 10.890000343322754)","(24.30000114440918, 34.20000076293945, 62.194000244140625)","(-8.40000057220459, 27.750001907348633, 38.47800064086914)"
1087,2023-02-12 17:10:36.559402,"(-26.55000114440918, 14.40000057220459, 5.081999778747559)","(5.550000190734863, 58.500003814697266, 80.34400177001953)","(28.350000381469727, 34.05000305175781, 68.24400329589844)","(13.500000953674316, 36.60000228881836, 62.678001403808594)","(9.75, 49.80000305175781, 56.14400100708008)","(19.05000114440918, 31.500001907348633, 57.59600067138672)","(12.300000190734863, 57.000003814697266, 58.07999801635742)","(26.700000762939453, 85.5, 76.47200012207031)","(27.900001525878906, 72.0, 78.6500015258789)","(-40.650001525878906, 34.650001525878906, 2.9040000438690186)","(23.700000762939453, 29.850000381469727, 55.17599868774414)","(-9.300000190734863, 24.450000762939453, 37.268001556396484)"
1088,2023-02-12 17:10:36.560947,"(-28.80000114440918, 12.450000762939453, 5.565999984741211)","(9.0, 58.05000305175781, 79.13400268554688)","(31.500001907348633, 35.25, 68.48600006103516)","(9.15000057220459, 37.5, 57.59600067138672)","(11.550000190734863, 45.900001525878906, 57.59600067138672)","(20.700000762939453, 34.80000305175781, 60.742000579833984)","(11.700000762939453, 55.05000305175781, 57.8380012512207)","(24.750001907348633, 84.45000457763672, 72.11599731445312)","(28.350000381469727, 72.0, 76.95600128173828)","(-40.05000305175781, 33.900001525878906, 4.840000152587891)","(21.0, 26.55000114440918, 57.8380012512207)","(-10.950000762939453, 21.900001525878906, 33.880001068115234)"
1089,2023-02-12 17:10:36.605130,"(-27.000001907348633, 10.65000057220459, 5.081999778747559)","(7.800000190734863, 57.750003814697266, 80.8280029296875)","(33.45000076293945, 36.900001525878906, 63.88800048828125)","(14.850000381469727, 35.85000228881836, 55.902000427246094)","(11.40000057220459, 48.60000228881836, 55.417999267578125)","(23.400001525878906, 29.700000762939453, 55.65999984741211)","(16.200000762939453, 50.70000076293945, 55.65999984741211)","(25.950000762939453, 83.10000610351562, 73.80999755859375)","(27.30000114440918, 71.85000610351562, 76.95600128173828)","(-40.05000305175781, 32.85000228881836, 2.4200000762939453)","(22.05000114440918, 30.30000114440918, 55.417999267578125)","(-8.700000762939453, 24.750001907348633, 32.428001403808594)"
1090,2023-02-12 17:10:36.606545,"(-27.750001907348633, 12.300000190734863, 4.355999946594238)","(8.100000381469727, 60.750003814697266, 75.74600219726562)","(31.500001907348633, 37.80000305175781, 65.0979995727539)","(13.200000762939453, 37.95000076293945, 57.354000091552734)","(12.15000057220459, 47.25, 46.22200012207031)","(22.05000114440918, 30.450000762939453, 57.11199951171875)","(18.0, 53.10000228881836, 57.8380012512207)","(25.650001525878906, 84.75, 71.63199615478516)","(27.30000114440918, 70.95000457763672, 75.98799896240234)","(-39.45000076293945, 35.10000228881836, 0.48399999737739563)","(21.600000381469727, 28.80000114440918, 55.417999267578125)","(-10.200000762939453, 22.950000762939453, 32.9119987487793)"
1091,2023-02-12 17:10:36.649165,"(-26.400001525878906, 10.050000190734863, 3.871999979019165)","(8.25, 59.55000305175781, 77.44000244140625)","(32.85000228881836, 35.10000228881836, 68.00199890136719)","(15.300000190734863, 37.5, 62.43600082397461)","(13.350000381469727, 47.25, 49.125999450683594)","(23.700000762939453, 30.450000762939453, 54.45000076293945)","(12.0, 51.750003814697266, 53.23999786376953)","(26.700000762939453, 83.10000610351562, 71.63199615478516)","(25.950000762939453, 71.25, 76.2300033569336)","(-38.55000305175781, 33.60000228881836, -1.9359999895095825)","(20.400001525878906, 27.30000114440918, 56.869998931884766)","(-9.0, 23.400001525878906, 28.555999755859375)"
1092,2023-02-12 17:10:36.650843,"(-24.30000114440918, 10.200000762939453, 3.871999979019165)","(10.800000190734863, 57.45000076293945, 76.47200012207031)","(32.25, 34.95000076293945, 57.59600067138672)","(15.90000057220459, 33.60000228881836, 54.933998107910156)","(11.550000190734863, 47.70000076293945, 49.85200119018555)","(21.450000762939453, 31.350000381469727, 60.742000579833984)","(15.450000762939453, 52.05000305175781, 51.0620002746582)","(28.650001525878906, 85.95000457763672, 71.38999938964844)","(27.600000381469727, 72.0, 75.98799896240234)","(-36.900001525878906, 34.650001525878906, -0.7260000109672546)","(22.950000762939453, 27.000001907348633, 55.417999267578125)","(-9.450000762939453, 21.75, 29.281999588012695)"
1093,2023-02-12 17:10:36.694518,"(-25.950000762939453, 13.350000381469727, 2.4200000762939453)","(6.300000190734863, 59.400001525878906, 78.89199829101562)","(36.45000076293945, 36.0, 64.12999725341797)","(14.850000381469727, 36.60000228881836, 57.8380012512207)","(11.550000190734863, 48.0, 44.04399871826172)","(24.750001907348633, 27.900001525878906, 54.69200134277344)","(16.80000114440918, 53.85000228881836, 54.45000076293945)","(26.850000381469727, 84.45000457763672, 68.00199890136719)","(28.350000381469727, 71.55000305175781, 73.56800079345703)","(-35.85000228881836, 35.10000228881836, -4.113999843597412)","(22.200000762939453, 29.100000381469727, 51.0620002746582)","(-6.600000381469727, 23.55000114440918, 28.07200050354004)"
1094,2023-02-12 17:10:36.696349,"(-24.30000114440918, 11.700000762939453, 3.388000011444092)","(9.600000381469727, 60.60000228881836, 78.89199829101562)","(34.5, 37.20000076293945, 56.38600158691406)","(19.200000762939453, 34.650001525878906, 57.354000091552734)","(14.40000057220459, 46.650001525878906, 44.52799987792969)","(24.150001525878906, 33.150001525878906, 51.0620002746582)","(16.650001525878906, 54.000003814697266, 51.78799819946289)","(27.750001907348633, 84.75, 69.21199798583984)","(29.250001907348633, 74.25, 72.11599731445312)","(-34.5, 34.80000305175781, -0.7260000109672546)","(26.250001907348633, 27.900001525878906, 50.33599853515625)","(-7.050000190734863, 24.0, 28.07200050354004)"
1095,2023-02-12 17:10:36.697909,"(-22.350000381469727, 11.25, 2.4200000762939453)","(8.700000762939453, 60.150001525878906, 76.95600128173828)","(35.400001525878906, 39.60000228881836, 63.1619987487793)","(19.5, 38.400001525878906, 52.99800109863281)","(15.750000953674316, 50.55000305175781, 43.801998138427734)","(22.5, 31.80000114440918, 52.75600051879883)","(17.55000114440918, 55.95000076293945, 52.27199935913086)","(27.750001907348633, 83.85000610351562, 68.00199890136719)","(28.650001525878906, 73.95000457763672, 73.08399963378906)","(-36.45000076293945, 36.30000305175781, -3.1459999084472656)","(24.0, 31.650001525878906, 51.0620002746582)","(-5.400000095367432, 25.200000762939453, 30.007999420166016)"
1096,2023-02-12 17:10:36.739981,"(-22.650001525878906, 12.450000762939453, 1.2100000381469727)","(10.950000762939453, 61.35000228881836, 72.84200286865234)","(36.45000076293945, 39.150001525878906, 56.62799835205078)","(18.75, 38.400001525878906, 55.902000427246094)","(12.600000381469727, 47.55000305175781, 44.77000045776367)","(27.900001525878906, 32.25, 53.965999603271484)","(14.850000381469727, 57.60000228881836, 53.965999603271484)","(29.55000114440918, 84.45000457763672, 67.51799774169922)","(29.700000762939453, 73.05000305175781, 71.8740005493164)","(-33.60000228881836, 36.150001525878906, -5.081999778747559)","(25.200000762939453, 32.25, 48.641998291015625)","(-4.950000286102295, 25.500001907348633, 27.58799934387207)"
1097,2023-02-12 17:10:36.784606,"(-18.900001525878906, 14.40000057220459, 1.9359999895095825)","(15.15000057220459, 62.70000076293945, 70.4219970703125)","(35.400001525878906, 37.80000305175781, 63.645999908447266)","(21.75, 36.75, 53.481998443603516)","(17.850000381469727, 50.400001525878906, 42.349998474121094)","(25.80000114440918, 32.85000228881836, 49.61000061035156)","(21.150001525878906, 56.85000228881836, 49.36800003051758)","(32.10000228881836, 87.60000610351562, 65.0979995727539)","(32.70000076293945, 72.75, 70.4219970703125)","(-32.10000228881836, 38.85000228881836, -8.711999893188477)","(28.650001525878906, 28.350000381469727, 48.400001525878906)","(-2.5500001907348633, 27.900001525878906, 23.23200035095215)"
1098,2023-02-12 17:10:36.785974,"(-16.950000762939453, 16.200000762939453, -0.24199999868869781)","(11.850000381469727, 61.80000305175781, 72.84200286865234)","(40.35000228881836, 40.95000076293945, 53.965999603271484)","(20.100000381469727, 37.05000305175781, 51.0620002746582)","(18.75, 48.900001525878906, 46.22200012207031)","(32.70000076293945, 32.70000076293945, 48.400001525878906)","(20.400001525878906, 56.10000228881836, 49.61000061035156)","(31.950000762939453, 87.30000305175781, 66.55000305175781)","(32.70000076293945, 78.60000610351562, 70.4219970703125)","(-31.350000381469727, 37.80000305175781, -9.680000305175781)","(25.80000114440918, 31.200000762939453, 45.25400161743164)","(-1.5, 27.150001525878906, 22.263999938964844)"
1099,2023-02-12 17:10:36.787763,"(-16.650001525878906, 16.5, 0.0)","(16.5, 66.1500015258789, 73.32599639892578)","(40.80000305175781, 37.95000076293945, 60.01599884033203)","(26.400001525878906, 37.20000076293945, 52.029998779296875)","(19.05000114440918, 49.500003814697266, 43.801998138427734)","(31.05000114440918, 33.60000228881836, 49.61000061035156)","(21.30000114440918, 60.150001525878906, 43.560001373291016)","(32.85000228881836, 89.70000457763672, 65.33999633789062)","(32.55000305175781, 76.80000305175781, 68.24400329589844)","(-26.850000381469727, 39.75, -8.470000267028809)","(28.05000114440918, 33.45000076293945, 46.4640007019043)","(1.0500000715255737, 28.350000381469727, 20.327999114990234)"
1100,2023-02-12 17:10:36.829873,"(-16.200000762939453, 18.75, -0.7260000109672546)","(19.950000762939453, 64.5, 68.48600006103516)","(40.80000305175781, 39.30000305175781, 58.56399917602539)","(22.650001525878906, 39.900001525878906, 49.85200119018555)","(18.75, 52.500003814697266, 43.560001373291016)","(33.60000228881836, 33.150001525878906, 48.15800094604492)","(23.850000381469727, 59.55000305175781, 40.89799880981445)","(34.650001525878906, 90.30000305175781, 62.91999816894531)","(35.85000228881836, 78.0, 66.55000305175781)","(-27.000001907348633, 41.70000076293945, -7.986000061035156)","(31.650001525878906, 30.900001525878906, 49.36800003051758)","(2.1000001430511475, 30.000001907348633, 21.29599952697754)"
1101,2023-02-12 17:10:36.831146,"(-12.300000190734863, 20.700000762939453, 0.24199999868869781)","(15.750000953674316, 65.55000305175781, 73.08399963378906)","(44.400001525878906, 37.35000228881836, 60.742000579833984)","(25.350000381469727, 38.85000228881836, 50.577999114990234)","(22.05000114440918, 50.55000305175781, 42.83399963378906)","(32.85000228881836, 33.45000076293945, 48.15800094604492)","(27.450000762939453, 61.95000076293945, 47.189998626708984)","(38.85000228881836, 90.60000610351562, 61.95199966430664)","(37.20000076293945, 78.1500015258789, 66.79199981689453)","(-24.600000381469727, 42.75, -11.857999801635742)","(34.650001525878906, 34.80000305175781, 44.52799987792969)","(6.300000190734863, 32.400001525878906, 17.666000366210938)"
1102,2023-02-12 17:10:36.874870,"(-10.200000762939453, 20.55000114440918, -0.7260000109672546)","(20.850000381469727, 67.6500015258789, 70.90599822998047)","(42.900001525878906, 41.25, 51.78799819946289)","(26.100000381469727, 40.80000305175781, 51.54600143432617)","(24.0, 54.900001525878906, 40.89799880981445)","(33.45000076293945, 36.75, 55.417999267578125)","(31.05000114440918, 60.45000076293945, 46.22200012207031)","(40.35000228881836, 93.0, 64.12999725341797)","(39.0, 80.10000610351562, 66.30799865722656)","(-21.600000381469727, 44.10000228881836, -13.067999839782715)","(35.400001525878906, 37.5, 48.641998291015625)","(6.0, 32.10000228881836, 18.875999450683594)"
1103,2023-02-12 17:10:36.876072,"(-6.900000095367432, 22.05000114440918, -0.9679999947547913)","(22.5, 66.60000610351562, 68.72799682617188)","(45.45000076293945, 41.400001525878906, 57.8380012512207)","(27.900001525878906, 43.35000228881836, 45.012001037597656)","(25.05000114440918, 57.30000305175781, 42.349998474121094)","(34.95000076293945, 37.5, 48.641998291015625)","(31.05000114440918, 59.55000305175781, 45.49599838256836)","(41.70000076293945, 94.20000457763672, 61.95199966430664)","(42.150001525878906, 81.75, 64.37200164794922)","(-18.150001525878906, 44.85000228881836, -13.793999671936035)","(34.05000305175781, 36.150001525878906, 45.737998962402344)","(9.450000762939453, 33.45000076293945, 19.118000030517578)"
1104,2023-02-12 17:10:36.920432,"(-3.0, 22.5, -1.9359999895095825)","(23.850000381469727, 68.85000610351562, 74.77799987792969)","(48.45000076293945, 42.150001525878906, 54.69200134277344)","(32.85000228881836, 43.650001525878906, 53.7239990234375)","(26.850000381469727, 56.85000228881836, 43.560001373291016)","(38.10000228881836, 36.60000228881836, 50.577999114990234)","(36.45000076293945, 66.45000457763672, 49.61000061035156)","(44.10000228881836, 93.30000305175781, 60.98400115966797)","(44.10000228881836, 81.75, 64.61399841308594)","(-15.600000381469727, 43.80000305175781, -11.857999801635742)","(42.150001525878906, 39.900001525878906, 43.560001373291016)","(13.950000762939453, 33.900001525878906, 17.423999786376953)"
1105,2023-02-12 17:10:36.922026,"(-2.700000047683716, 24.450000762939453, -1.2100000381469727)","(29.100000381469727, 66.75, 72.35800170898438)","(53.10000228881836, 43.35000228881836, 57.59600067138672)","(34.95000076293945, 45.150001525878906, 48.400001525878906)","(30.000001907348633, 54.750003814697266, 42.59199905395508)","(39.150001525878906, 36.60000228881836, 52.75600051879883)","(32.85000228881836, 64.05000305175781, 44.77000045776367)","(48.30000305175781, 94.95000457763672, 59.77399826049805)","(46.80000305175781, 80.70000457763672, 63.88800048828125)","(-11.700000762939453, 46.650001525878906, -11.131999969482422)","(45.75, 36.900001525878906, 42.59199905395508)","(16.05000114440918, 32.85000228881836, 16.214000701904297)"
1106,2023-02-12 17:10:36.923343,"(0.75, 23.55000114440918, -0.7260000109672546)","(30.900001525878906, 69.30000305175781, 70.90599822998047)","(50.55000305175781, 41.85000228881836, 54.20800018310547)","(34.80000305175781, 43.650001525878906, 50.577999114990234)","(32.55000305175781, 53.70000076293945, 43.07600021362305)","(43.80000305175781, 37.20000076293945, 49.36800003051758)","(36.45000076293945, 61.95000076293945, 40.65599822998047)","(52.35000228881836, 92.85000610351562, 59.53200149536133)","(48.45000076293945, 81.9000015258789, 65.33999633789062)","(-8.850000381469727, 45.60000228881836, -14.03600025177002)","(44.55000305175781, 36.45000076293945, 38.236000061035156)","(17.700000762939453, 34.35000228881836, 18.875999450683594)"
1107,2023-02-12 17:10:36.964882,"(1.8000000715255737, 21.30000114440918, -1.2100000381469727)","(31.500001907348633, 66.45000457763672, 68.72799682617188)","(55.35000228881836, 41.85000228881836, 57.8380012512207)","(37.5, 42.60000228881836, 49.85200119018555)","(34.35000228881836, 55.500003814697266, 38.720001220703125)","(46.95000076293945, 39.150001525878906, 49.125999450683594)","(38.10000228881836, 61.80000305175781, 44.77000045776367)","(51.30000305175781, 92.55000305175781, 58.321998596191406)","(54.150001525878906, 81.1500015258789, 63.645999908447266)","(-5.400000095367432, 46.20000076293945, -13.309999465942383)","(45.60000228881836, 37.05000305175781, 45.25400161743164)","(22.80000114440918, 33.60000228881836, 17.423999786376953)"
1108,2023-02-12 17:10:36.966138,"(5.850000381469727, 21.150001525878906, -2.4200000762939453)","(34.95000076293945, 67.05000305175781, 68.97000122070312)","(57.30000305175781, 46.20000076293945, 57.8380012512207)","(42.60000228881836, 41.85000228881836, 52.99800109863281)","(38.10000228881836, 57.750003814697266, 43.31800079345703)","(47.10000228881836, 38.85000228881836, 47.43199920654297)","(44.55000305175781, 61.05000305175781, 41.624000549316406)","(56.10000228881836, 91.80000305175781, 59.77399826049805)","(54.45000076293945, 79.95000457763672, 66.06600189208984)","(-2.700000047683716, 43.80000305175781, -13.552000045776367)","(50.10000228881836, 35.400001525878906, 44.52799987792969)","(25.500001907348633, 33.45000076293945, 17.666000366210938)"
1109,2023-02-12 17:10:37.010057,"(8.850000381469727, 22.650001525878906, -0.7260000109672546)","(34.95000076293945, 69.60000610351562, 74.052001953125)","(61.650001525878906, 40.95000076293945, 55.17599868774414)","(43.20000076293945, 40.650001525878906, 51.78799819946289)","(35.70000076293945, 55.500003814697266, 39.20399856567383)","(49.05000305175781, 37.05000305175781, 44.2859992980957)","(46.80000305175781, 62.55000305175781, 42.59199905395508)","(56.400001525878906, 90.75, 61.709999084472656)","(55.05000305175781, 81.45000457763672, 65.8239974975586)","(1.9500000476837158, 42.45000076293945, -14.76200008392334)","(51.60000228881836, 35.70000076293945, 41.86600112915039)","(28.80000114440918, 32.70000076293945, 20.086000442504883)"
1110,2023-02-12 17:10:37.011374,"(11.550000190734863, 20.850000381469727, -2.177999973297119)","(37.650001525878906, 66.75, 69.21199798583984)","(62.400001525878906, 42.150001525878906, 55.17599868774414)","(43.35000228881836, 43.20000076293945, 50.81999969482422)","(37.95000076293945, 55.05000305175781, 45.49599838256836)","(51.000003814697266, 37.20000076293945, 48.88399887084961)","(48.30000305175781, 64.05000305175781, 42.83399963378906)","(57.750003814697266, 88.6500015258789, 61.95199966430664)","(56.55000305175781, 79.20000457763672, 64.85600280761719)","(2.5500001907348633, 42.45000076293945, -11.131999969482422)","(55.20000076293945, 34.05000305175781, 43.801998138427734)","(27.750001907348633, 31.05000114440918, 19.601999282836914)"
1111,2023-02-12 17:10:37.054443,"(13.200000762939453, 20.700000762939453, -0.48399999737739563)","(38.10000228881836, 64.05000305175781, 69.21199798583984)","(62.85000228881836, 41.70000076293945, 58.321998596191406)","(43.5, 42.75, 51.54600143432617)","(41.400001525878906, 55.500003814697266, 43.801998138427734)","(52.20000076293945, 38.10000228881836, 52.75600051879883)","(48.0, 57.000003814697266, 46.22200012207031)","(61.20000076293945, 90.75, 64.12999725341797)","(59.400001525878906, 78.45000457763672, 67.2760009765625)","(6.300000190734863, 41.25, -10.64799976348877)","(57.30000305175781, 35.55000305175781, 45.25400161743164)","(31.05000114440918, 30.900001525878906, 19.8439998626709)"
