,Time Stamp,x,y,z,theta,phy
60,2025-07-02 16:14:14.566200,0.3554405303099106,-7.44934033428165,1.7687872580832578,0.085085994226878,0.8315950086496532
61,2025-07-02 16:14:14.567875,-1.300118741562572,-9.276494214026615,1.95511341830051,0.06839683235534123,1.0107308065051994
62,2025-07-02 16:14:14.569375,-2.134461008657243,-8.334766076787181,1.8303476855600087,0.08733157764527222,0.5026810228652355
63,2025-07-02 16:14:14.571040,1.7839970271058392,-5.234311452291027,1.6078577439466386,0.10456080006793188,1.5169654245378015
64,2025-07-02 16:14:14.572621,-0.8693045750862611,-9.462279839972467,1.9197954383773956,0.05206568065087693,1.1642501756959123
65,2025-07-02 16:14:14.575205,0.5982971596238934,-6.228080701865793,1.684137645743359,0.10302155047570943,1.4131007994716474
66,2025-07-02 16:14:14.576832,2.9981157978399247,-3.8668543152745762,1.417051178527541,0.12457675802180103,0.9957529121281451
67,2025-07-02 16:14:14.578279,1.452933293693302,-8.446695357682735,1.5852143030100272,0.0714105687049798,1.0040337931339767
68,2025-07-02 16:14:14.579516,-0.5086521559120373,-7.309831497433636,1.735023595605582,0.09380827479424407,0.5658358041102147
69,2025-07-02 16:14:14.580774,2.5220680032835627,-8.55670713721893,1.5519303635977917,0.042786081841460745,0.6633212467759373
70,2025-07-02 16:14:14.582328,-0.721822295571633,-8.247010022026318,1.79475383565279,0.115719088893054,0.7603750384131623
71,2025-07-02 16:14:14.583963,-1.6763832336550142,-4.0946840823415425,1.4999400827140599,0.05871646885337318,1.2140330070269987
72,2025-07-02 16:14:14.585897,-2.4248759880314914,-7.428062575923147,-0.20513588663076698,0.0,0.0
73,2025-07-02 16:14:14.592321,1.2091493678665497,-4.672885087186053,-0.6034452858132522,0.0,0.0
74,2025-07-02 16:14:14.598164,-1.412739638104297,-9.216033604788379,-0.14748751215114325,0.0,0.9549637925914949
75,2025-07-02 16:14:14.599685,-1.2519000543976664,-6.332158929332975,-0.007063837837008068,0.04334243869959722,0.25758023183547496
76,2025-07-02 16:14:14.606550,2.122994990577206,-4.894675430363318,-0.6588059347960141,0.0,0.0
77,2025-07-02 16:14:14.608171,-2.5974040722503213,-5.195898677729831,0.07543192441196339,0.0649207309826126,0.3073369962726607
78,2025-07-02 16:14:14.613817,-1.47709050222269,-9.230166908673084,-0.2311112491017864,0.0,0.0
79,2025-07-02 16:14:14.621721,0.13226365607498947,-4.129549427691625,-0.5054837648557478,0.0,0.0
80,2025-07-02 16:14:14.627425,1.1115252874846386,-6.510345976395835,-0.3238128997766932,0.0,0.0
81,2025-07-02 16:14:14.628552,-2.591147109710421,-6.21123436228017,0.029160857400877687,0.05209990969314763,0.14737162507600107
82,2025-07-02 16:14:14.629863,-1.9529751152770325,-7.103182748161874,-0.18797434564489462,0.02278309883920599,5.630629066771796
83,2025-07-02 16:14:14.635973,0.437437544139748,-8.45344061200019,-0.32686607368111376,0.0,0.0
84,2025-07-02 16:14:14.642979,-0.7458898509942481,-5.273660299830276,-0.3503103670991844,0.0,0.0
85,2025-07-02 16:14:14.648862,0.186163430203083,-6.33131704747292,-0.3395204980734869,0.0,0.0
86,2025-07-02 16:14:14.655495,-0.8589334581814099,-9.33511041535516,-0.2822526653092593,0.0,0.0
87,2025-07-02 16:14:14.660932,2.2337852964860603,-5.72246404371822,-0.38187564954568537,0.0,0.0
88,2025-07-02 16:14:14.665880,0.5122433306736658,-8.819291414476686,-0.294902397753778,0.0,0.0
89,2025-07-02 16:14:14.671728,1.286792050562534,-5.559201231097439,-0.5013489484882487,0.0,0.0
90,2025-07-02 16:14:14.676854,0.07798448943192807,-8.452007817478101,-0.25262247446337954,0.0,0.0
91,2025-07-02 16:14:14.682770,-1.4060396914257371,-8.159260607644429,-0.18581811373055668,0.0,5.623041354646781
92,2025-07-02 16:14:14.690368,2.044787854515676,-7.6004688756862615,-0.2690152741886625,0.0,0.0
93,2025-07-02 16:14:14.692072,-1.7242149066875305,-4.083611729148435,0.08488525485969901,0.08637370764625968,1.0194410876178914
94,2025-07-02 16:14:14.693393,-1.2477479061765537,-7.103355168665688,-0.22012377938650748,0.00677801541305221,5.820937025624744
95,2025-07-02 16:14:14.698553,0.18947940523312692,-5.357188561429925,-0.4837021659861728,0.0,0.0
96,2025-07-02 16:14:14.702721,1.020645505566174,-9.855604091090054,-0.4759702574474099,0.0,0.0
97,2025-07-02 16:14:14.708650,1.407915249726946,-7.4130581002652285,-0.24901333723181307,0.0,0.0
98,2025-07-02 16:14:14.714861,-2.0717215182983852,-8.430008934341895,-0.15307548889553793,0.0,0.0
99,2025-07-02 16:14:14.719253,-0.8600417749515458,-9.794660247180639,0.011078421382323726,0.0,0.0
100,2025-07-02 16:14:14.725093,-0.7092573629524863,-6.257512427180723,-0.24592964578560753,0.0,0.3663065618858436
101,2025-07-02 16:14:14.730145,-1.0915853356946132,-9.416226724345128,-0.269525517545868,0.0,0.0
102,2025-07-02 16:14:14.731932,2.033798372878248,-6.62010866063758,-0.23803010732300656,0.0110928305900356,5.299569711965199
103,2025-07-02 16:14:14.738222,0.18572818904476285,-7.356898832357459,-0.1830631106451976,0.0,5.735619967856447
104,2025-07-02 16:14:14.744750,-2.2146237088977214,-8.062175036149966,-0.3059421522376785,0.0,0.0
105,2025-07-02 16:14:14.751521,-0.8499666689051124,-4.064714755924791,-0.5029095164640668,0.0,0.0
106,2025-07-02 16:14:14.753437,-1.7246197619116599,-5.182215106769364,0.019844533691051863,0.05557760007781997,0.527720018667783
107,2025-07-02 16:14:14.761132,-2.6976452095930323,-4.135201692425324,-0.14509404759700245,0.0,0.0
108,2025-07-02 16:14:14.768384,-2.170006196777501,-7.190068701805733,-0.6738007455070177,0.0,0.0
109,2025-07-02 16:14:14.775247,-1.6174120275619264,-9.291274747140637,-0.7466316623084321,0.0,0.0
110,2025-07-02 16:14:14.781439,-2.4178142021544216,-4.522295322345911,-0.5827847910540414,0.0,0.0
111,2025-07-02 16:14:14.786791,-1.5480076107244596,-9.664942841361604,-0.7885480416109423,0.0,0.0
112,2025-07-02 16:14:14.793596,-2.629124865068139,-6.262584405166651,-0.6043075282098044,0.0,0.0
113,2025-07-02 16:14:14.800198,0.6838174565206127,-5.4910115170806995,-0.7041614051553067,0.0,0.0
114,2025-07-02 16:14:14.807649,0.7841945725120621,-4.186356346364029,-0.7289291764753448,0.0,0.0
115,2025-07-02 16:14:14.812857,-1.5233749720906904,-9.134358454766705,-0.6731550318534789,0.0,0.0
116,2025-07-02 16:14:14.814483,-0.7592911002436301,-9.414459012114422,-1.218868385095289,0.1118123854696713,4.210921233082127
117,2025-07-02 16:14:14.816492,0.7862567224097909,-8.80877999952182,-1.1704731218386966,0.085546833586452,4.504216295125655
118,2025-07-02 16:14:14.822871,1.5157968250188623,-4.4945471578193485,-0.7574348896527483,0.0,0.0
119,2025-07-02 16:14:14.828533,2.685551158407908,-6.374269818573184,-0.7190386274145039,0.0,0.0
120,2025-07-02 16:14:14.835016,-0.4449547163762048,-4.288328954335692,-0.7023280229598413,0.0,0.0
121,2025-07-02 16:14:14.841843,0.17891804440238063,-7.393621640292487,-0.6752930009009255,0.0,0.0
122,2025-07-02 16:14:14.847091,-0.6948767772125629,-9.410151843318419,-0.8328651283746811,0.0,0.0
123,2025-07-02 16:14:14.852199,0.5285989172963802,-8.594597633605378,-0.6852118207407798,0.0,0.0
124,2025-07-02 16:14:14.858404,-1.3744221077180487,-4.4247800031359485,-0.6565844234154086,0.0,0.0
125,2025-07-02 16:14:14.864393,-0.383595664126903,-5.470451651532278,-0.6264983991986226,0.0,0.0
126,2025-07-02 16:14:14.870909,1.6412666426947713,-6.366372689908037,-0.7096994713818673,0.0,0.0
127,2025-07-02 16:14:14.878057,-0.502053447567413,-6.382237630829808,-0.6335457402173215,0.0,0.0
128,2025-07-02 16:14:14.884454,1.4582569192938484,-8.00305202509389,-0.7007303343050391,0.0,0.0
129,2025-07-02 16:14:14.889280,-2.1302361755463046,-8.283941953149428,-0.7288273829357157,0.0,0.0
130,2025-07-02 16:14:14.895406,-2.33213242819157,-8.231077454688474,-0.6139407469233986,0.0,0.0
131,2025-07-02 16:14:14.901266,-1.1389427105061347,-7.397594838745533,-0.6328663298861645,0.0,0.0
132,2025-07-02 16:14:14.908326,2.7935905805425874,-4.1162827691078725,-0.7694908489270015,0.0,0.0
133,2025-07-02 16:14:14.914546,2.7620344435484703,-5.35674760025292,-0.7518171789584408,0.0,0.0
134,2025-07-02 16:14:14.920846,-2.530813081947021,-7.2789623257826035,-0.6609350839060442,0.0,0.0
135,2025-07-02 16:14:14.928184,-1.5888392525152228,-5.349685937437454,-0.6256901176641042,0.0,0.0
136,2025-07-02 16:14:14.934396,-0.1767725955494398,-9.83949765034491,-0.7856726875845648,0.0,5.99742372724441
137,2025-07-02 16:14:14.941491,-1.8688200926702432,-8.142813116697528,-0.713570242960103,0.0,0.0
138,2025-07-02 16:14:14.948663,-1.4028145502993827,-6.3664370274366995,-0.636407739168074,0.0,0.0
139,2025-07-02 16:14:14.954421,1.4053489552341112,-7.479653513961518,-0.6355163253191317,0.0,0.0
140,2025-07-02 16:14:14.959338,0.6343393187410769,-6.38165977308087,-0.6776012241107298,0.0,0.0
141,2025-07-02 16:14:14.964826,-0.7199256618565391,-8.431787512894303,-0.6873080093729433,0.0,0.0
142,2025-07-02 16:14:14.970394,1.8027644056147627,-5.392221640616959,-0.7481878123723991,0.0,0.0
143,2025-07-02 16:14:14.976773,-2.572945076351093,-5.335698649350333,-0.7006263064198367,0.0,0.0
144,2025-07-02 16:14:14.983594,-1.3583160881986172,-7.451575668285584,-1.1817331843246464,0.0,0.0
145,2025-07-02 16:14:14.990583,-1.769923743815045,-9.2992133046675,-1.1930359342325776,0.0,0.0
146,2025-07-02 16:14:14.997176,-2.0433229779760698,-4.861558354848033,-1.0299644286010479,0.0,0.0
147,2025-07-02 16:14:15.004279,-1.5063100189725545,-9.70554493802345,-1.0600940333340192,0.0,0.0
148,2025-07-02 16:14:15.011644,-2.021377272309204,-6.523362500034696,-1.0220723831388447,0.0,0.0
149,2025-07-02 16:14:15.018446,0.8586966674956358,-5.391905225622929,-1.123001904161365,0.0,0.0
150,2025-07-02 16:14:15.026462,0.7768279401384902,-4.050063957778957,-1.139495601942296,0.0,0.0
151,2025-07-02 16:14:15.032560,-1.1916227910804484,-9.473839758249014,-1.3189314740436042,0.0,0.0
152,2025-07-02 16:14:15.038696,1.6647508947464202,-9.625181684468462,-1.4830629493644771,0.0,0.0
153,2025-07-02 16:14:15.044404,2.0764371170618823,-8.627002683362452,-1.2736461662613865,0.0,0.0
154,2025-07-02 16:14:15.052173,1.74166061803934,-4.122344612869506,-1.191779865271123,0.0,0.0
155,2025-07-02 16:14:15.060142,2.9809557180132633,-6.1360993299990465,-1.1163753769123774,0.0,0.0
156,2025-07-02 16:14:15.066829,-0.2584965081573647,-4.089423153233806,-1.206195806055671,0.0,0.0
157,2025-07-02 16:14:15.073833,1.180722144779656,-7.266692065343183,-1.0574752143949826,0.0,0.0
158,2025-07-02 16:14:15.080150,1.4402831824789049,-9.220136160644568,-1.0718715771189755,0.0,0.0
159,2025-07-02 16:14:15.086945,2.2813575312152197,-8.232198137074706,-1.0229395903865217,0.0,0.0
160,2025-07-02 16:14:15.093382,-1.19059699969422,-4.1885880015959565,-1.1826762067549978,0.0,0.0
161,2025-07-02 16:14:15.100015,-0.3145087507059924,-5.482014722742621,-1.1178576303235614,0.0,0.0
162,2025-07-02 16:14:15.106444,2.0673730246775213,-6.185006883690801,-1.1391667755103578,0.0,0.0
163,2025-07-02 16:14:15.112698,-0.19946125830205994,-6.379936990664207,-1.1063649123442507,0.0,0.0
164,2025-07-02 16:14:15.118341,2.8484541652616335,-7.245183008877143,-1.1449958388880126,0.0,0.0
165,2025-07-02 16:14:15.124041,-1.1725240610674872,-8.356139903869328,-1.106619324918418,0.0,0.0
166,2025-07-02 16:14:15.129706,-2.1935710710612084,-8.420199556615081,-1.170974006598243,0.0,0.0
167,2025-07-02 16:14:15.136095,-0.2851770385665045,-7.330223808847706,-1.0570701189975769,0.0,0.0
168,2025-07-02 16:14:15.145398,2.763089472805833,-4.035637229963406,-1.1629212932459758,0.0,0.0
169,2025-07-02 16:14:15.151455,2.769298738849653,-5.285776880285698,-1.1466654881308689,0.0,0.0
170,2025-07-02 16:14:15.157232,-2.383847726238828,-7.436332863280491,-1.0561869850888428,0.0,0.0
171,2025-07-02 16:14:15.164215,-1.2921077015407134,-5.495471748770111,-1.1095843033639803,0.0,0.0
172,2025-07-02 16:14:15.170812,2.0063953564022725,-9.718051050877577,-1.6056151708556305,0.0,0.0
173,2025-07-02 16:14:15.178175,-0.5293927316430797,-8.367846532176362,-1.0473173316030093,0.0,0.0
174,2025-07-02 16:14:15.185957,-1.135960076865572,-6.439359278202472,-1.1041192846645616,0.0,0.0
175,2025-07-02 16:14:15.193664,2.0967382019466427,-7.247135005564981,-1.106711850168112,0.0,0.0
176,2025-07-02 16:14:15.200712,0.724627152324224,-6.327034128121483,-1.0920549822090748,0.0,0.0
177,2025-07-02 16:14:15.206171,0.9959369617162827,-8.337531846521415,-0.9881785243680744,0.0,0.0
178,2025-07-02 16:14:15.212723,1.9519552027016254,-5.22048458229998,-1.1577381083472496,0.0,0.0
179,2025-07-02 16:14:15.221202,-2.101556533592607,-5.550256750160557,-1.0754681266555524,0.0,0.0
180,2025-07-02 16:14:15.229751,-1.4211866155352173,-7.418282736323806,-1.5288691931754295,0.0,0.0
181,2025-07-02 16:14:15.237933,-1.3860547845302749,-9.525644182608577,-1.4307334077707357,0.0,0.0
182,2025-07-02 16:14:15.242419,-2.404131594751379,-4.521385697446039,-1.6316365617611104,0.12031982936306844,4.564580156425157
183,2025-07-02 16:14:15.249807,-1.9090744666833939,-9.706754387788074,-1.8832581482073933,0.0,0.0
184,2025-07-02 16:14:15.258096,-2.0584615203343803,-6.52588141538636,-1.4069516451633406,0.0,0.0
185,2025-07-02 16:14:15.262361,0.8501527857084077,-5.3347518884501515,-1.7593605172242595,0.08966399418199918,4.960235952704956
186,2025-07-02 16:14:15.271522,0.686634240301014,-4.296859989560101,-1.5543145005376753,0.0,0.0
187,2025-07-02 16:14:15.279357,-0.4413509680859239,-9.585488467986949,-1.6530436253400196,0.0,0.0
188,2025-07-02 16:14:15.281449,0.7983012664025676,-9.656409398920852,-1.976278649348977,0.022166089460922342,5.0779021866178145
189,2025-07-02 16:14:15.290188,2.4638466136610817,-8.670503286214025,-1.8894732611260745,0.0,0.0
190,2025-07-02 16:14:15.296724,1.674964336058255,-4.360416350997145,-1.7081897269518882,0.0,0.0
191,2025-07-02 16:14:15.303580,2.688466476449445,-6.354631923597574,-1.6362436487716265,0.0,0.0
192,2025-07-02 16:14:15.312106,-0.2190158057933132,-4.300322035452563,-1.5993883609554875,0.0,0.0
193,2025-07-02 16:14:15.321287,0.8805542568136444,-7.4168330811562555,-1.552039396341285,0.0,0.0
194,2025-07-02 16:14:15.328745,0.3479298037356778,-9.490050910994118,-1.4535650571330656,0.0,0.0
195,2025-07-02 16:14:15.336789,1.693723414582416,-8.532674927524177,-1.6534428795904832,0.0,0.0
196,2025-07-02 16:14:15.340629,-1.2190762321193331,-4.412067237944474,-1.6553036746015377,0.1288975453532454,4.719506450134095
197,2025-07-02 16:14:15.344832,-0.27692465401226646,-5.430012195607321,-1.7460138509200025,0.12087540386606585,4.831761506395904
198,2025-07-02 16:14:15.355192,1.7646708514074498,-6.440768278122384,-1.6673118731058176,0.0,0.0
199,2025-07-02 16:14:15.366049,-0.17973651633978255,-6.41696109483404,-1.427989646876434,0.0,0.0
200,2025-07-02 16:14:15.372881,2.4197508501751748,-7.506673619203311,-1.629825870236977,0.0,0.0
201,2025-07-02 16:14:15.380566,-1.4745028311751407,-8.451851095344887,-1.4946361603469938,0.0,0.0
202,2025-07-02 16:14:15.387926,-2.071075228211088,-8.660408021179778,-1.4595385541796615,0.0,0.0
203,2025-07-02 16:14:15.396497,0.07692892135798454,-7.342765677217228,-1.3565600454812101,0.0,0.0
204,2025-07-02 16:14:15.403657,2.597558099657778,-4.686939869867925,-1.8883390105926485,0.0,0.0
205,2025-07-02 16:14:15.408287,2.839083223436836,-5.222586829635815,-1.7560850829239982,0.04043211038260529,4.990150196854693
206,2025-07-02 16:14:15.416524,-2.284303024575066,-7.445909294969663,-1.485280434260127,0.0,0.0
207,2025-07-02 16:14:15.419467,-1.2477891238136145,-5.427032653731373,-1.6566401907492188,0.11444150010667448,4.761934400740233
208,2025-07-02 16:14:15.426788,1.4824721522150563,-9.722573195694878,-1.6329077469817341,0.0,0.0
209,2025-07-02 16:14:15.433415,-0.6658401015254816,-8.392032406603994,-1.5580596920582326,0.0,0.0
210,2025-07-02 16:14:15.440729,-0.9926305248223158,-6.552605939282391,-1.4463086586021272,0.0,0.0
211,2025-07-02 16:14:15.446549,1.9534801873499066,-7.371706165392725,-1.5505042754556582,0.0,0.0
212,2025-07-02 16:14:15.452869,0.7992636445361109,-6.425569884679877,-1.5076099748906913,0.0,0.0
213,2025-07-02 16:14:15.459429,0.5270270077335919,-8.438260427268023,-1.4343817522620026,0.0,0.0
214,2025-07-02 16:14:15.465054,1.636480076372667,-5.486877217239354,-1.6649567873256672,0.0,0.0
215,2025-07-02 16:14:15.471790,-2.139992424830333,-5.560477203657834,-1.3062754644865358,0.0,0.0
216,2025-07-02 16:14:15.478568,-1.204769788009569,-7.496875588636296,-1.9253911537209627,0.0,0.0
217,2025-07-02 16:14:15.485119,-1.7173687867078478,-9.386312798132305,-2.2491539336749238,0.0,0.0
218,2025-07-02 16:14:15.486856,-2.6885969928595275,-4.401518667036951,-1.9106298406556983,0.09810541339018561,4.966402728662285
219,2025-07-02 16:14:15.493712,-1.6642597303261033,-9.716782261282217,-1.91651165984205,0.0,0.0
220,2025-07-02 16:14:15.500217,-2.03409483585026,-6.656064247117737,-1.8015259986916448,0.0,0.0
221,2025-07-02 16:14:15.502146,0.5750317208246181,-5.375917583995685,-2.1937489559516,0.05425123422164291,5.389676373491833
222,2025-07-02 16:14:15.503973,0.3635094462902931,-4.474169278096518,-2.2503517773210806,0.0320707689820044,5.528088428383077
223,2025-07-02 16:14:15.509400,-0.3383493285455717,-9.52483915656941,-1.9654462008076732,0.0,0.0
224,2025-07-02 16:14:15.510377,1.3990672137155211,-9.546360202363932,-2.4345308948622275,0.0,0.0
225,2025-07-02 16:14:15.515191,2.629100229582387,-8.514640393040853,-2.2542141747816706,0.0,0.0
226,2025-07-02 16:14:15.516528,1.3081968136793298,-4.628608711251681,-2.4040772150948397,0.04591404705604198,5.901811943402359
227,2025-07-02 16:14:15.517916,2.64161046958944,-6.350679345429254,-2.2172696508376344,0.04604603218049954,6.032328332225398
228,2025-07-02 16:14:15.519411,-0.3399932246057323,-4.226775185089148,-2.2396910036080184,0.11115151416603675,5.13284579577787
229,2025-07-02 16:14:15.526675,0.567090333629265,-7.488492082647621,-2.0849726345757857,0.0,0.0
230,2025-07-02 16:14:15.528581,0.42892664555265875,-9.372109208358815,-2.5939038480245937,0.039360394383756034,5.547691322294567
231,2025-07-02 16:14:15.535417,1.43459896801513,-8.362524394600703,-2.086344551943148,0.0,0.0
232,2025-07-02 16:14:15.537038,-1.3492818062344887,-4.780167706046408,-2.0993810152433072,0.10204363336745904,6.0761027502543605
233,2025-07-02 16:14:15.538461,-0.3941299227636118,-5.565711597495753,-2.083022661410348,0.042853657769177954,6.088916735598266
234,2025-07-02 16:14:15.539810,1.607682584073892,-6.418153900214607,-2.216991394761615,0.028212449194559362,5.581858381019457
235,2025-07-02 16:14:15.541489,-0.31892499190433155,-6.424765642596723,-2.027657778080297,0.0287656330089279,5.14930704899876
236,2025-07-02 16:14:15.542777,2.6389136677616962,-7.318482266777014,-2.269905589864867,0.04350137838412718,6.110785797186665
237,2025-07-02 16:14:15.549736,-1.4604157207786177,-8.485151843723795,-2.14317890927681,0.0,0.0
238,2025-07-02 16:14:15.556950,-2.28077150621698,-8.41188772335244,-2.1254898398425306,0.0,0.0
239,2025-07-02 16:14:15.564942,-0.21378048947425432,-7.465501191755034,-1.9891140321181653,0.0,0.0
240,2025-07-02 16:14:15.566877,2.2277649757650715,-4.55948977739198,-2.651283784857227,0.12437014101413482,5.21696063861805
